587,Greg Stiemsma,203,42,3048,269,529,.509,0,1,.000,269,528,.509,.509,103,146,.705,190,489,679,97,118,232,143,512,641,
588,David Stockton,3,0,33,2,6,.333,1,2,.500,1,4,.250,.417,3,6,.500,0,2,2,9,2,0,4,1,8,
589,Jarnell Stokes,26,2,144,24,42,.571,0,0,,24,42,.571,.571,16,30,.533,17,21,38,5,6,5,7,26,64,
590,Julyan Stone,47,2,327,22,50,.440,4,19,.211,18,31,.581,.480,13,18,.722,9,39,48,51,12,6,18,35,61,
591,Amar'e Stoudemire,819,670,25847,5840,10892,.536,30,127,.236,5810,10765,.540,.538,4119,5414,.761,1997,4526,6523,1040,627,1032,1928,2626,15829,
592,Rodney Stuckey,587,301,16745,2749,6473,.425,247,826,.299,2502,5647,.443,.444,1967,2379,.827,409,1376,1785,2194,534,92,1100,1270,7712,
593,Jared Sullinger,231,144,5765,1031,2353,.438,130,475,.274,901,1878,.480,.466,366,498,.735,613,1150,1763,411,151,149,298,708,2558,
594,DaJuan Summers,83,7,820,103,268,.384,29,79,.367,74,189,.392,.438,43,67,.642,24,58,82,29,18,8,37,104,278,
595,Walter Tavares,10,0,69,10,18,.556,0,0,,10,18,.556,.556,3,8,.375,7,13,20,2,1,6,5,8,23,
596,Jermaine Taylor,65,12,786,139,315,.441,19,67,.284,120,248,.484,.471,54,74,.730,47,61,108,48,24,8,65,54,351,
597,Jeff Taylor,132,50,2566,299,731,.409,82,257,.319,217,474,.458,.465,127,191,.665,80,183,263,107,72,21,92,234,807,
598,Tyshawn Taylor,61,3,491,63,178,.354,9,25,.360,54,153,.353,.379,39,57,.684,5,28,33,57,25,1,56,54,174,
599,Jeff Teague,491,356,12749,2120,4738,.447,374,1066,.351,1746,3672,.475,.487,1224,1457,.840,149,889,1038,2486,586,164,1059,896,5838,
600,Marquis Teague,88,3,835,81,232,.349,9,41,.220,72,191,.377,.369,35,51,.686,4,80,84,121,19,12,74,93,206,
601,Mirza Teletovic,217,12,3737,592,1455,.407,342,914,.374,250,541,.462,.524,145,195,.744,148,561,709,177,72,63,170,350,1671,
602,Sebastian Telfair,564,193,12149,1542,3953,.390,361,1133,.319,1181,2820,.419,.436,738,950,.777,151,747,898,1960,413,75,859,1196,4183,
603,Garrett Temple,277,87,4333,425,1082,.393,143,440,.325,282,642,.439,.459,200,286,.699,102,358,460,386,194,60,220,423,1193,
604,Jason Terry,1258,675,39355,6692,15032,.445,2134,5623,.380,4558,9409,.484,.516,2732,3232,.845,475,2614,3089,5214,1498,239,2335,2402,18250,
605,Hasheem Thabeet,224,20,2357,182,321,.567,0,0,,182,321,.567,.567,119,206,.578,203,392,595,27,59,184,123,453,483,
606,Adonis Thomas,6,1,37,6,14,.429,1,5,.200,5,9,.556,.464,1,1,1.000,0,3,3,3,0,0,1,6,14,
607,Isaiah Thomas,338,206,9786,1836,4201,.437,561,1558,.360,1275,2643,.482,.504,1367,1575,.868,187,670,857,1685,334,28,752,739,5600,
608,Lance Thomas,218,61,3896,442,1002,.441,44,113,.389,398,889,.448,.463,261,330,.791,188,358,546,143,78,29,164,350,1189,
609,Malcolm Thomas,40,0,329,30,69,.435,1,11,.091,29,58,.500,.442,15,25,.600,27,69,96,14,6,7,25,30,76,
610,Tyrus Thomas,402,129,7932,1147,2620,.438,8,34,.235,1139,2586,.440,.439,791,1080,.732,550,1388,1938,347,328,525,527,989,3093,
611,Hollis Thompson,199,66,4891,559,1317,.424,271,684,.396,288,633,.455,.527,153,218,.702,158,456,614,212,130,54,186,403,1542,
612,Jason Thompson,567,406,14519,2080,4188,.497,1,27,.037,2079,4161,.500,.497,960,1466,.655,1241,2557,3798,625,274,402,739,1711,5121,
613,Klay Thompson,356,319,11507,2373,5304,.447,945,2257,.419,1428,3047,.469,.536,714,844,.846,140,1010,1150,831,323,196,640,848,6405,
614,Tristan Thompson,358,226,10243,1370,2761,.496,0,6,.000,1370,2755,.497,.496,766,1215,.630,1216,1852,3068,284,179,252,434,874,3506,
615,Marcus Thornton,436,132,10500,1998,4686,.426,689,1917,.359,1309,2769,.473,.500,728,876,.831,378,859,1237,617,373,57,455,674,5413,
616,Jamaal Tinsley,547,404,14443,1759,4481,.393,397,1326,.299,1362,3155,.432,.437,737,1029,.716,345,1260,1605,3330,776,155,1375,1306,4652,
617,Anthony Tolliver,436,66,8633,891,2174,.410,458,1281,.358,433,893,.485,.515,410,530,.774,384,1168,1552,384,164,137,266,728,2650,
618,Karl-Anthony Towns,54,54,1627,380,699,.544,18,48,.375,362,651,.556,.557,144,169,.852,150,397,547,78,34,98,113,162,922,
619,Nikoloz Tskitishvili,172,16,1946,190,626,.304,43,183,.235,147,443,.332,.338,84,115,.730,109,198,307,114,46,50,126,227,507,
620,P.J. Tucker,309,241,8488,886,2020,.439,227,640,.355,659,1380,.478,.495,388,519,.748,508,1202,1710,477,350,79,340,672,2387,
621,Ronny Turiaf,473,105,8020,856,1607,.533,0,7,.000,856,1600,.535,.533,497,782,.636,520,1237,1757,618,181,593,358,1116,2209,
622,Evan Turner,443,233,12612,1901,4430,.429,175,589,.297,1726,3841,.449,.449,744,959,.776,262,2022,2284,1647,358,96,877,917,4721,
623,Myles Turner,31,8,628,131,246,.533,0,2,.000,131,244,.537,.533,46,71,.648,37,117,154,15,8,43,25,72,308,
624,Jeremy Tyler,104,23,1034,157,349,.450,0,1,.000,157,348,.451,.450,59,106,.557,98,171,269,25,23,42,68,164,373,
625,Ekpe Udoh,270,52,4564,409,953,.429,0,3,.000,409,950,.431,.429,254,353,.720,361,499,860,179,124,324,189,573,1072,
626,Beno Udrih,789,272,17586,2644,5711,.463,453,1299,.349,2191,4412,.497,.503,974,1173,.830,301,1350,1651,2722,563,71,1138,1243,6715,
627,Jonas Valanciunas,258,252,6777,1103,1998,.552,0,2,.000,1103,1996,.553,.552,659,853,.773,676,1431,2107,171,89,285,393,748,2865,
628,Anderson Varejao,591,208,14773,1778,3472,.512,1,42,.024,1777,3430,.518,.512,928,1469,.632,1479,2955,4434,709,529,397,578,1579,4485,
629,Jarvis Varnado,37,0,397,39,67,.582,0,0,,39,67,.582,.582,29,56,.518,21,51,72,16,11,31,16,72,107,
630,Greivis Vasquez,391,157,9382,1370,3263,.420,407,1158,.351,963,2105,.457,.482,421,514,.819,124,885,1009,1910,232,33,742,752,3568,
631,Rashad Vaughn,45,0,527,41,130,.315,25,71,.352,16,59,.271,.412,8,9,.889,8,46,54,16,14,7,17,39,115,
632,Jan Vesely,162,25,2455,263,505,.521,0,2,.000,263,503,.523,.521,64,157,.408,225,337,562,96,107,84,123,384,590,
633,Charlie Villanueva,638,163,13441,2625,6027,.436,702,2061,.341,1923,3966,.485,.494,782,1015,.770,788,2197,2985,545,324,345,644,1440,6734,
634,Noah Vonleh,75,39,1060,105,251,.418,9,38,.237,96,213,.451,.436,44,58,.759,93,200,293,29,27,24,39,119,263,
635,Nikola Vucevic,308,271,9277,1959,3851,.509,6,24,.250,1953,3827,.510,.509,441,606,.728,926,2111,3037,571,234,269,525,845,4365,
636,Sasha Vujacic,516,37,8078,978,2500,.391,480,1311,.366,498,1189,.419,.487,381,441,.864,183,780,963,657,310,29,294,807,2817,
637,Dwyane Wade,831,821,29814,7150,14634,.489,386,1345,.287,6764,13289,.509,.502,5062,6614,.765,1057,2969,4026,4835,1387,743,2811,1929,19748,
638,Dion Waiters,264,104,7536,1338,3244,.412,285,857,.333,1053,2387,.441,.456,514,727,.707,120,566,686,659,266,63,468,523,3475,
639,Henry Walker,181,35,3016,386,865,.446,190,515,.369,196,350,.560,.556,117,154,.760,55,346,401,153,93,27,142,375,1079,
640,Kemba Walker,335,290,11245,2000,5001,.400,469,1436,.327,1531,3565,.429,.447,1215,1480,.821,207,1065,1272,1787,489,144,703,521,5684,
641,Gerald Wallace,832,611,24731,3516,7492,.469,407,1303,.312,3109,6189,.502,.496,2494,3517,.709,1145,3693,4838,1725,1200,681,1486,1829,9933,
642,John Wall,395,383,14212,2574,5976,.431,297,938,.317,2277,5038,.452,.456,1644,2086,.788,223,1513,1736,3487,671,254,1482,935,7089,
643,Casper Ware,9,0,116,18,42,.429,7,21,.333,11,21,.524,.512,5,6,.833,0,9,9,10,8,0,5,11,48,
644,T.J. Warren,87,5,1684,334,655,.510,33,91,.363,301,564,.534,.535,59,83,.711,98,134,232,69,55,25,59,145,760,
645,C.J. Watson,513,93,10581,1387,3270,.424,430,1126,.382,957,2144,.446,.490,755,938,.805,196,821,1017,1308,505,60,584,771,3959,
646,Maalik Wayns,29,1,211,27,90,.300,7,31,.226,20,59,.339,.339,17,19,.895,1,8,9,29,8,0,15,30,78,
647,David Wear,2,0,7,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,2,0,2,1,0,0,0,1,0,
648,Travis Wear,51,1,672,84,209,.402,11,30,.367,73,179,.408,.428,20,26,.769,31,75,106,40,15,11,35,55,199,
649,Martell Webster,580,266,13914,1696,4062,.418,790,2067,.382,906,1995,.454,.515,874,1105,.791,352,1459,1811,588,299,160,536,1055,5056,
650,Sonny Weems,171,47,3201,502,1074,.467,32,109,.294,470,965,.487,.482,126,177,.712,86,301,387,249,83,27,191,256,1162,
651,Russell Westbrook,560,543,19059,4210,9696,.434,467,1545,.302,3743,8151,.459,.458,3111,3798,.819,924,2136,3060,4149,983,159,2067,1357,11998,
652,David West,867,738,26779,5263,10713,.491,49,195,.251,5214,10518,.496,.494,2443,2983,.819,1642,4403,6045,1935,656,705,1481,2139,13018,
653,D.J. White,138,11,2111,348,687,.507,1,3,.333,347,684,.507,.507,113,157,.720,117,320,437,80,39,57,65,199,810,
654,Hassan Whiteside,112,72,2524,484,785,.617,0,0,,484,785,.617,.617,174,333,.523,297,718,1015,21,54,313,152,257,1142,
655,Royce White,3,0,9,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,2,0,
656,Shayne Whittington,24,0,118,21,45,.467,1,6,.167,20,39,.513,.478,18,23,.783,11,21,32,8,6,3,7,21,61,
657,Andrew Wiggins,135,135,4831,889,2014,.441,70,253,.277,819,1761,.465,.459,639,849,.753,216,353,569,266,129,82,291,306,2487,
658,C.J. Wilcox,29,0,124,19,50,.380,7,20,.350,12,30,.400,.450,2,2,1.000,1,8,9,10,3,1,10,8,47,
659,Damien Wilkins,563,149,10839,1331,3118,.427,201,609,.330,1130,2509,.450,.459,708,904,.783,436,910,1346,787,429,129,519,938,3571,
660,Deron Williams,762,708,26579,4519,10145,.445,1061,2973,.357,3458,7172,.482,.498,2735,3329,.822,333,2083,2416,6328,819,194,2220,1944,12834,
661,Derrick Williams,350,92,7531,1125,2622,.429,200,691,.289,925,1931,.479,.467,789,1107,.713,318,1147,1465,236,176,98,343,451,3239,
662,Elliot Williams,109,2,1470,193,458,.421,54,174,.310,139,284,.489,.480,97,145,.669,38,123,161,94,45,6,78,158,537,
663,Lou Williams,686,88,16084,2712,6534,.415,758,2227,.340,1954,4307,.454,.473,2197,2684,.819,249,1159,1408,2005,600,119,966,952,8379,
664,Mo Williams,811,525,23811,4041,9300,.435,1087,2877,.378,2954,6423,.460,.493,1563,1795,.871,405,1852,2257,3985,718,121,1846,2001,10732,
665,Marvin Williams,757,570,21800,2839,6389,.444,538,1552,.347,2301,4837,.476,.486,1668,2078,.803,962,2951,3913,981,576,373,790,1598,7884,
666,Marcus Williams,13,0,39,7,22,.318,0,0,,7,22,.318,.318,0,0,,4,8,12,3,1,1,0,4,14,
667,Reggie Williams,200,32,3657,591,1290,.458,194,534,.363,397,756,.525,.533,195,261,.747,103,384,487,297,85,13,142,239,1571,
668,Shawne Williams,314,58,5368,650,1612,.403,275,812,.339,375,800,.469,.489,194,257,.755,247,698,945,220,127,156,197,656,1769,
669,Justise Winslow,50,3,1388,110,263,.418,23,89,.258,87,174,.500,.462,43,60,.717,42,211,253,66,37,18,67,118,286,
670,Jeff Withey,133,13,1501,173,325,.532,0,2,.000,173,323,.536,.532,124,176,.705,120,242,362,54,38,116,58,160,470,
671,Nate Wolters,79,31,1556,190,446,.426,18,69,.261,172,377,.456,.446,61,96,.635,41,142,183,208,43,17,70,85,459,
672,Christian Wood,14,0,114,19,43,.442,4,9,.444,15,34,.441,.488,9,13,.692,10,22,32,3,5,5,2,9,51,
673,Brandan Wright,367,54,6029,1112,1836,.606,0,11,.000,1112,1825,.609,.606,387,570,.679,514,854,1368,169,170,374,178,488,2611,
674,Chris Wright,32,1,312,44,80,.550,0,1,.000,44,79,.557,.550,30,46,.652,29,36,65,9,14,18,13,39,118,
675,Delon Wright,14,0,41,4,14,.286,2,3,.667,2,11,.182,.357,3,6,.500,1,6,7,4,1,0,3,3,13,
676,Dorell Wright,549,222,12280,1657,3908,.424,617,1691,.365,1040,2217,.469,.503,666,826,.806,375,1718,2093,850,418,271,475,790,4597,
677,Tony Wroten,145,34,3076,575,1393,.413,84,363,.231,491,1030,.477,.443,370,572,.647,106,257,363,437,137,28,375,268,1604,
678,James Young,51,0,493,46,133,.346,22,87,.253,24,46,.522,.429,17,33,.515,12,52,64,20,13,3,8,35,131,
679,Joseph Young,28,0,255,42,107,.393,8,29,.276,34,78,.436,.430,18,23,.783,5,25,30,41,11,0,21,19,110,
680,Nick Young,566,131,13227,2399,5720,.419,730,1963,.372,1669,3757,.444,.483,1210,1452,.833,213,931,1144,582,317,111,628,1063,6738,
681,Sam Young,249,52,3966,560,1266,.442,49,175,.280,511,1091,.468,.462,267,360,.742,163,410,573,180,134,57,204,311,1436,
682,Thaddeus Young,646,416,19710,3834,7717,.497,251,785,.320,3583,6932,.517,.513,1044,1520,.687,1287,2458,3745,967,910,252,938,1422,8963,
683,Cody Zeller,189,80,4020,486,1065,.456,2,12,.167,484,1053,.460,.457,383,514,.745,297,697,994,234,113,122,192,462,1357,
684,Tyler Zeller,266,126,5184,822,1628,.505,0,5,.000,822,1623,.506,.505,395,511,.773,442,842,1284,262,79,169,264,649,2039,
